Algorithm,Function,Run,Best_Fitness
A-POA,CEC2017_F13,29,4464.972314467735
A-POA,CEC2017_F13,30,10832.682413778197
A-POA,CEC2017_F13,31,3867.43364016068
A-POA,CEC2017_F13,32,7316.403095280535
A-POA,CEC2017_F13,33,4064.7516091588914
A-POA,CEC2017_F13,34,6777.001034286139
A-POA,CEC2017_F13,35,6884.049330708387
A-POA,CEC2017_F13,36,6986.810114162285
A-POA,CEC2017_F13,37,5422.0361527393015
A-POA,CEC2017_F13,38,4009.679922831957
A-POA,CEC2017_F13,39,6130.155499031113
A-POA,CEC2017_F13,40,9032.806338896678
A-POA,CEC2017_F13,41,8679.225070463895
A-POA,CEC2017_F13,42,8823.995868477055
A-POA,CEC2017_F13,43,7750.775818604343
A-POA,CEC2017_F13,44,6607.827464182277
A-POA,CEC2017_F13,45,6094.111688807825
A-POA,CEC2017_F13,46,7562.694117014638
A-POA,CEC2017_F13,47,7258.176663689217
A-POA,CEC2017_F13,48,7874.79993418694
A-POA,CEC2017_F13,49,6249.808789068194
A-POA,CEC2017_F14,0,21114.966811831033
A-POA,CEC2017_F14,1,16536.410556757975
A-POA,CEC2017_F14,2,13413.203992585044
A-POA,CEC2017_F14,3,16355.96816120814
A-POA,CEC2017_F14,4,14102.77953136314
A-POA,CEC2017_F14,5,15185.700254749658
A-POA,CEC2017_F14,6,17415.077157380598
A-POA,CEC2017_F14,7,7821.930811065568
A-POA,CEC2017_F14,8,23546.40942131098
A-POA,CEC2017_F14,9,10714.991892103804
A-POA,CEC2017_F14,10,13620.061586234977
A-POA,CEC2017_F14,11,21847.25467722933
A-POA,CEC2017_F14,12,13136.755169076983
A-POA,CEC2017_F14,13,11737.20227901091
A-POA,CEC2017_F14,14,16316.932089953192
A-POA,CEC2017_F14,15,17690.416269549758
A-POA,CEC2017_F14,16,11690.321377549377
A-POA,CEC2017_F14,17,12469.770746700431
A-POA,CEC2017_F14,18,17929.36288772617
A-POA,CEC2017_F14,19,24081.852592054165
A-POA,CEC2017_F14,20,16767.098189004762
A-POA,CEC2017_F14,21,11162.10881433479
A-POA,CEC2017_F14,22,14033.299281408796
A-POA,CEC2017_F14,23,10643.386743194396
A-POA,CEC2017_F14,24,19261.205964424673
A-POA,CEC2017_F14,25,15179.09445137181
A-POA,CEC2017_F14,26,10058.862108604197
A-POA,CEC2017_F14,27,20098.39907116561
A-POA,CEC2017_F14,28,8258.167926841612
A-POA,CEC2017_F14,29,18041.528263365268
A-POA,CEC2017_F14,30,21307.84173455325
A-POA,CEC2017_F14,31,12265.25534514168
A-POA,CEC2017_F14,32,25340.32263471654
A-POA,CEC2017_F14,33,12668.252243977997
A-POA,CEC2017_F14,34,18337.51934981099
A-POA,CEC2017_F14,35,25725.751715070382
A-POA,CEC2017_F14,36,26658.0317686361
A-POA,CEC2017_F14,37,20234.88324718233
A-POA,CEC2017_F14,38,17282.040061086664
A-POA,CEC2017_F14,39,19093.72703285552
A-POA,CEC2017_F14,40,9678.92562962144
A-POA,CEC2017_F14,41,11537.690312554343
A-POA,CEC2017_F14,42,20147.82522995909
A-POA,CEC2017_F14,43,19788.127518329904
A-POA,CEC2017_F14,44,10219.859652820398
A-POA,CEC2017_F14,45,13741.15426907728
A-POA,CEC2017_F14,46,13246.201666015748
A-POA,CEC2017_F14,47,10086.828751243062
A-POA,CEC2017_F14,48,10806.54393548237
A-POA,CEC2017_F14,49,14212.840049480914
A-POA,CEC2017_F15,0,3577.91123449147
A-POA,CEC2017_F15,1,2781.3416433774046
A-POA,CEC2017_F15,2,2892.534574257439
A-POA,CEC2017_F15,3,2666.7837853952974
A-POA,CEC2017_F15,4,2621.277295630762
A-POA,CEC2017_F15,5,3220.305883795713
A-POA,CEC2017_F15,6,2349.431069708796
A-POA,CEC2017_F15,7,2715.6628760928725
A-POA,CEC2017_F15,8,2946.731395642363
A-POA,CEC2017_F15,9,3115.180520427598
A-POA,CEC2017_F15,10,2862.578636914759
A-POA,CEC2017_F15,11,2934.636725233626
A-POA,CEC2017_F15,12,2497.623834634986
A-POA,CEC2017_F15,13,3047.7545296764865
A-POA,CEC2017_F15,14,2980.9718011990813
A-POA,CEC2017_F15,15,3224.1773430078047
A-POA,CEC2017_F15,16,2294.6598666996133
A-POA,CEC2017_F15,17,2599.6135153008436
A-POA,CEC2017_F15,18,2395.464891507162
A-POA,CEC2017_F15,19,2700.3554241193983
A-POA,CEC2017_F15,20,2332.0358203478704
A-POA,CEC2017_F15,21,2659.3873366246357
A-POA,CEC2017_F15,22,3008.877921285535
A-POA,CEC2017_F15,23,2795.656241237365
A-POA,CEC2017_F15,24,3042.1548468415167
A-POA,CEC2017_F15,25,2827.371904361173
A-POA,CEC2017_F15,26,3002.543426027557
A-POA,CEC2017_F15,27,3025.9052963693307
A-POA,CEC2017_F15,28,3065.880437904509
A-POA,CEC2017_F15,29,2979.9138726519755
A-POA,CEC2017_F15,30,2639.4614288161692
A-POA,CEC2017_F15,31,2435.3395810415964
A-POA,CEC2017_F15,32,2209.3028733068822
A-POA,CEC2017_F15,33,2494.303491984355
A-POA,CEC2017_F15,34,2341.7435971125524
A-POA,CEC2017_F15,35,3552.6802852378755
A-POA,CEC2017_F15,36,2398.346662496585
A-POA,CEC2017_F15,37,2125.611104076659
A-POA,CEC2017_F15,38,2508.235006802115
A-POA,CEC2017_F15,39,3088.5461360311256
A-POA,CEC2017_F15,40,2558.831251336577
A-POA,CEC2017_F15,41,2375.760203283634
A-POA,CEC2017_F15,42,2937.9931619182707
A-POA,CEC2017_F15,43,3131.444063823131
A-POA,CEC2017_F15,44,2194.9463736288008
A-POA,CEC2017_F15,45,3109.1213677543014
A-POA,CEC2017_F15,46,2495.1643517229068
A-POA,CEC2017_F15,47,2572.9215802204803
A-POA,CEC2017_F15,48,2767.6899231323687
A-POA,CEC2017_F15,49,2917.6394510112827
A-POA,CEC2017_F16,0,1891.120624680392
A-POA,CEC2017_F16,1,2025.0606903503651
A-POA,CEC2017_F16,2,2134.9786187582895
A-POA,CEC2017_F16,3,2380.506755161441
A-POA,CEC2017_F16,4,2096.101879279498
A-POA,CEC2017_F16,5,1823.4388662538415
A-POA,CEC2017_F16,6,2369.219455784757
A-POA,CEC2017_F16,7,2059.1928317457027
A-POA,CEC2017_F16,8,1887.1306160739507
A-POA,CEC2017_F16,9,1784.0682982146611
A-POA,CEC2017_F16,10,1824.932208402593
A-POA,CEC2017_F16,11,2055.484053172975
A-POA,CEC2017_F16,12,2053.224009394242
A-POA,CEC2017_F16,13,2019.2208376629085
A-POA,CEC2017_F16,14,1844.3604865274433
A-POA,CEC2017_F16,15,2373.5921849892284
A-POA,CEC2017_F16,16,2430.256253046862
A-POA,CEC2017_F16,17,2181.8665692375525
A-POA,CEC2017_F16,18,2178.2048460320984
A-POA,CEC2017_F16,19,1933.6988532377056
A-POA,CEC2017_F16,20,1983.341860961933
A-POA,CEC2017_F16,21,2019.4737235794
A-POA,CEC2017_F16,22,1794.8523426410177
A-POA,CEC2017_F16,23,2209.868675578949
A-POA,CEC2017_F16,24,2255.232293276171
A-POA,CEC2017_F16,25,2027.057951743521
A-POA,CEC2017_F16,26,1770.9655812007186
A-POA,CEC2017_F16,27,2171.5216920950083
A-POA,CEC2017_F16,28,1851.087986364783
A-POA,CEC2017_F16,29,2043.638297653975
A-POA,CEC2017_F16,30,2346.632830066905
A-POA,CEC2017_F16,31,1925.1142402149608
A-POA,CEC2017_F16,32,1893.5769133521749
A-POA,CEC2017_F16,33,2123.6491751522817
A-POA,CEC2017_F16,34,2143.0431791192796
A-POA,CEC2017_F16,35,2037.4852319436304
A-POA,CEC2017_F16,36,1875.3692051606663
A-POA,CEC2017_F16,37,2106.741262700657
A-POA,CEC2017_F16,38,2110.12097890514
A-POA,CEC2017_F16,39,1922.593317990169
A-POA,CEC2017_F16,40,1866.2947381019392
A-POA,CEC2017_F16,41,1855.4727389867064
A-POA,CEC2017_F16,42,2172.7584776398253
A-POA,CEC2017_F16,43,1845.213057707106
A-POA,CEC2017_F16,44,2002.745394531267
A-POA,CEC2017_F16,45,1845.640419295444
A-POA,CEC2017_F16,46,2128.5222126691447
A-POA,CEC2017_F16,47,2039.9042476978173
A-POA,CEC2017_F16,48,1794.7278752204388
A-POA,CEC2017_F16,49,2297.8408146380225
A-POA,CEC2017_F17,0,18037.804471817704
A-POA,CEC2017_F17,1,16480.915477636278
A-POA,CEC2017_F17,2,16849.342792871044
A-POA,CEC2017_F17,3,10220.693707719302
A-POA,CEC2017_F17,4,15767.206774330562
A-POA,CEC2017_F17,5,16554.473725955206
A-POA,CEC2017_F17,6,9669.1082585439
A-POA,CEC2017_F17,7,15926.294037558226
A-POA,CEC2017_F17,8,18745.283640210957
A-POA,CEC2017_F17,9,11607.288770174013
A-POA,CEC2017_F17,10,27173.90570603971
A-POA,CEC2017_F17,11,15836.625825198802
A-POA,CEC2017_F17,12,11707.380751546008
A-POA,CEC2017_F17,13,21403.516899340902
A-POA,CEC2017_F17,14,15558.339040206123
A-POA,CEC2017_F17,15,5280.534938694261
A-POA,CEC2017_F17,16,12374.555607197926
A-POA,CEC2017_F17,17,10601.283525435514
A-POA,CEC2017_F17,18,12445.54567922514
A-POA,CEC2017_F17,19,12045.052791923916
A-POA,CEC2017_F17,20,19000.240900595574
A-POA,CEC2017_F17,21,26368.358848871627
A-POA,CEC2017_F17,22,22412.057434907176
A-POA,CEC2017_F17,23,13255.860841359388
A-POA,CEC2017_F17,24,21416.679115472976
A-POA,CEC2017_F17,25,6780.120856836405
A-POA,CEC2017_F17,26,11504.582037177854
A-POA,CEC2017_F17,27,20685.634283785832
A-POA,CEC2017_F17,28,9362.488287572764
A-POA,CEC2017_F17,29,26281.2042027099
A-POA,CEC2017_F17,30,16250.54430007076
A-POA,CEC2017_F17,31,6289.332350996036
A-POA,CEC2017_F17,32,12967.449290575889
A-POA,CEC2017_F17,33,22674.072347710076
A-POA,CEC2017_F17,34,10588.264855278749
A-POA,CEC2017_F17,35,24720.574433886937
A-POA,CEC2017_F17,36,17321.56785120884
A-POA,CEC2017_F17,37,20546.139597427715
A-POA,CEC2017_F17,38,13774.841209825974
A-POA,CEC2017_F17,39,26008.53445441703
A-POA,CEC2017_F17,40,20065.945872746644
A-POA,CEC2017_F17,41,10180.796044069866
A-POA,CEC2017_F17,42,17787.52306068408
A-POA,CEC2017_F17,43,6096.346586206438
A-POA,CEC2017_F17,44,14528.728502751275
A-POA,CEC2017_F17,45,15105.774230930892
A-POA,CEC2017_F17,46,14013.51201697898
A-POA,CEC2017_F17,47,19075.79664907764
A-POA,CEC2017_F17,48,13347.947237017446
A-POA,CEC2017_F17,49,14123.530564435723
A-POA,CEC2017_F18,0,7058.581724958045
A-POA,CEC2017_F18,1,6287.3055372761955
A-POA,CEC2017_F18,2,4812.244003890041
A-POA,CEC2017_F18,3,3131.798016597738
A-POA,CEC2017_F18,4,3047.472936112874
A-POA,CEC2017_F18,5,8196.701294510825
A-POA,CEC2017_F18,6,10916.890178599666
A-POA,CEC2017_F18,7,2081.498950513299
A-POA,CEC2017_F18,8,3219.2332876363052
A-POA,CEC2017_F18,9,2760.45240270485
A-POA,CEC2017_F18,10,7155.8817682389745
A-POA,CEC2017_F18,11,2738.2866541778244
A-POA,CEC2017_F18,12,2823.640744819282
A-POA,CEC2017_F18,13,4321.372850607196
A-POA,CEC2017_F18,14,5881.600256644318
A-POA,CEC2017_F18,15,3392.8336556846753
A-POA,CEC2017_F18,16,3490.499350873155
A-POA,CEC2017_F18,17,2572.117276685384
A-POA,CEC2017_F18,18,2639.0142332398377
A-POA,CEC2017_F18,19,4937.331881234681
A-POA,CEC2017_F18,20,3302.6492071616285
A-POA,CEC2017_F18,21,7799.643906531764
A-POA,CEC2017_F18,22,7153.927583060487
A-POA,CEC2017_F18,23,3125.07681197122
A-POA,CEC2017_F18,24,4541.45293016881
A-POA,CEC2017_F18,25,7021.47485879898
A-POA,CEC2017_F18,26,7786.157210284242
A-POA,CEC2017_F18,27,5260.964028403945
A-POA,CEC2017_F18,28,4671.351529376148
A-POA,CEC2017_F18,29,9946.02080532195
A-POA,CEC2017_F18,30,3922.167624597237
A-POA,CEC2017_F18,31,3971.086946284914
A-POA,CEC2017_F18,32,6586.077801066126
A-POA,CEC2017_F18,33,6981.876869411017
A-POA,CEC2017_F18,34,4422.537955767397
A-POA,CEC2017_F18,35,4151.467351633839
A-POA,CEC2017_F18,36,5943.981319310668
A-POA,CEC2017_F18,37,8303.07334687833
A-POA,CEC2017_F18,38,4222.037066087103
A-POA,CEC2017_F18,39,2865.3268363912994
A-POA,CEC2017_F18,40,5845.18194455013
A-POA,CEC2017_F18,41,5219.427943546052
A-POA,CEC2017_F18,42,2165.641508128495
A-POA,CEC2017_F18,43,5795.0558956276
A-POA,CEC2017_F18,44,3569.3053054660986
A-POA,CEC2017_F18,45,2256.076137882462
A-POA,CEC2017_F18,46,1962.2039933059364
A-POA,CEC2017_F18,47,4513.032937548706
A-POA,CEC2017_F18,48,6109.927317623058
A-POA,CEC2017_F18,49,2044.203492303422
A-POA,CEC2017_F19,0,1948.425637342773
A-POA,CEC2017_F19,1,1929.8129001963573
A-POA,CEC2017_F19,2,1941.7839864469513
A-POA,CEC2017_F19,3,1923.9786619677025
A-POA,CEC2017_F19,4,1947.7686837460071
A-POA,CEC2017_F19,5,1949.3424128370343
A-POA,CEC2017_F19,6,1937.1817983971732
A-POA,CEC2017_F19,7,1950.016924836419
A-POA,CEC2017_F19,8,1963.5921474977868
A-POA,CEC2017_F19,9,1936.1546474028248
A-POA,CEC2017_F19,10,1934.0314288411384
A-POA,CEC2017_F19,11,1952.9329187079709
A-POA,CEC2017_F19,12,1942.468724363423
A-POA,CEC2017_F19,13,1952.4848725918896
A-POA,CEC2017_F19,14,1955.1336543693683
A-POA,CEC2017_F19,15,1934.856748536761
A-POA,CEC2017_F19,16,1934.5070149532985
A-POA,CEC2017_F19,17,1929.425861891506
A-POA,CEC2017_F19,18,1940.7439163432791
A-POA,CEC2017_F19,19,1946.6060066271032
A-POA,CEC2017_F19,20,1948.8026699563163
A-POA,CEC2017_F19,21,1930.0868932354936
A-POA,CEC2017_F19,22,1941.4950605832169
A-POA,CEC2017_F19,23,1935.8714178408195
A-POA,CEC2017_F19,24,1947.1486255468976
A-POA,CEC2017_F19,25,1954.3227309827992
A-POA,CEC2017_F19,26,1951.6791408691656
A-POA,CEC2017_F19,27,1933.661223348617
A-POA,CEC2017_F19,28,1952.0976272436992
A-POA,CEC2017_F19,29,1946.556172349668
A-POA,CEC2017_F19,30,1938.8950468494315
A-POA,CEC2017_F19,31,1936.4278267568216
A-POA,CEC2017_F19,32,1923.435703968276
A-POA,CEC2017_F19,33,1946.8607756941376
A-POA,CEC2017_F19,34,1936.1800982506445
A-POA,CEC2017_F19,35,2055.2317641096765
A-POA,CEC2017_F19,36,1948.940487212174
A-POA,CEC2017_F19,37,2181.587502646612
A-POA,CEC2017_F19,38,1933.1348519835544
A-POA,CEC2017_F19,39,1941.6646668276296
A-POA,CEC2017_F19,40,1946.7845226560771
A-POA,CEC2017_F19,41,1955.430571279712
A-POA,CEC2017_F19,42,1935.90483773072
A-POA,CEC2017_F19,43,1949.898352106992
A-POA,CEC2017_F19,44,1931.6181863725735
A-POA,CEC2017_F19,45,1942.0028981549417
A-POA,CEC2017_F19,46,1939.7418079230608
A-POA,CEC2017_F19,47,2190.0265631974394
A-POA,CEC2017_F19,48,1938.1311076394504
A-POA,CEC2017_F19,49,1946.474667846351
A-POA,CEC2017_F20,0,2102.7935123435045
A-POA,CEC2017_F20,1,2256.08761647369
A-POA,CEC2017_F20,2,2105.0392302564815
A-POA,CEC2017_F20,3,2108.6874717915057
A-POA,CEC2017_F20,4,2242.0771321649568
A-POA,CEC2017_F20,5,2112.3886747504644
A-POA,CEC2017_F20,6,2106.682432606327
A-POA,CEC2017_F20,7,2262.501548626871
A-POA,CEC2017_F20,8,2105.033175656587
A-POA,CEC2017_F20,9,2266.0881196493947
A-POA,CEC2017_F20,10,2104.5557924060663
A-POA,CEC2017_F20,11,2115.2611440423825
A-POA,CEC2017_F20,12,2103.4425193063794
A-POA,CEC2017_F20,13,2112.865151203057
A-POA,CEC2017_F20,14,2289.004924268932
A-POA,CEC2017_F20,15,2248.9924626499014
A-POA,CEC2017_F20,16,2245.4638126342675
A-POA,CEC2017_F20,17,2102.219676403881
A-POA,CEC2017_F20,18,2109.6140804640895
A-POA,CEC2017_F20,19,2115.7206774470787
A-POA,CEC2017_F20,20,2102.858684791012
A-POA,CEC2017_F20,21,2108.1735212259828
A-POA,CEC2017_F20,22,2249.6073892533927
A-POA,CEC2017_F20,23,2103.8118180518986
A-POA,CEC2017_F20,24,2102.62422535662
A-POA,CEC2017_F20,25,2115.0731250939943
A-POA,CEC2017_F20,26,2109.059199489565
A-POA,CEC2017_F20,27,2107.859812824356
A-POA,CEC2017_F20,28,2257.0222904443517
A-POA,CEC2017_F20,29,2104.576885402732
A-POA,CEC2017_F20,30,2249.0515288391307
A-POA,CEC2017_F20,31,2107.2821146934925
A-POA,CEC2017_F20,32,2103.4302390426883
A-POA,CEC2017_F20,33,2267.442218580038
A-POA,CEC2017_F20,34,2261.116138621642
A-POA,CEC2017_F20,35,2104.1779593330643
A-POA,CEC2017_F20,36,2109.7970537485908
A-POA,CEC2017_F20,37,2246.72589569254
A-POA,CEC2017_F20,38,2105.571913135765
A-POA,CEC2017_F20,39,2111.435952623684
A-POA,CEC2017_F20,40,2107.011971256988
A-POA,CEC2017_F20,41,2112.007903048437
A-POA,CEC2017_F20,42,2238.0989622355346
A-POA,CEC2017_F20,43,2107.4700989421945
A-POA,CEC2017_F20,44,2103.8921658740564
A-POA,CEC2017_F20,45,2105.002683119976
A-POA,CEC2017_F20,46,2105.9053270039085
A-POA,CEC2017_F20,47,2109.0907402663133
A-POA,CEC2017_F20,48,2104.4261518047456
A-POA,CEC2017_F20,49,2103.430070538977
A-POA,CEC2017_F21,0,2203.40934061395
A-POA,CEC2017_F21,1,2201.576332542031
A-POA,CEC2017_F21,2,2202.9357313377154
A-POA,CEC2017_F21,3,2205.533262656438
A-POA,CEC2017_F21,4,2206.9953910616964
A-POA,CEC2017_F21,5,2205.4255484895725
A-POA,CEC2017_F21,6,2206.9290594189606
A-POA,CEC2017_F21,7,2204.962951569681
A-POA,CEC2017_F21,8,2206.0658075431666
A-POA,CEC2017_F21,9,2204.8472791152594
A-POA,CEC2017_F21,10,2203.3524899697386
A-POA,CEC2017_F21,11,2207.585627327876
A-POA,CEC2017_F21,12,2203.4631278055954
A-POA,CEC2017_F21,13,2203.671009879693
A-POA,CEC2017_F21,14,2206.595795882032
A-POA,CEC2017_F21,15,2202.2724881957765
A-POA,CEC2017_F21,16,2204.256824983941
A-POA,CEC2017_F21,17,2201.4260460612163
A-POA,CEC2017_F21,18,2202.5403849826344
A-POA,CEC2017_F21,19,2205.97129485754
A-POA,CEC2017_F21,20,2206.448828513841
A-POA,CEC2017_F21,21,2203.915582335224
A-POA,CEC2017_F21,22,2206.5007052282035
A-POA,CEC2017_F21,23,2204.1418631093215
A-POA,CEC2017_F21,24,2204.7588730325456
A-POA,CEC2017_F21,25,2204.065096884357
A-POA,CEC2017_F21,26,2203.496027757806
A-POA,CEC2017_F21,27,2203.3259671708493
A-POA,CEC2017_F21,28,2203.361471206806
A-POA,CEC2017_F21,29,2206.004383503593
A-POA,CEC2017_F21,30,2203.427358378937
A-POA,CEC2017_F21,31,2207.17340342939
A-POA,CEC2017_F21,32,2202.9661888271744
A-POA,CEC2017_F21,33,2203.7463225589963
A-POA,CEC2017_F21,34,2203.9659178050233
A-POA,CEC2017_F21,35,2203.1952290171116
A-POA,CEC2017_F21,36,2205.664349081884
A-POA,CEC2017_F21,37,2204.2304040967424
A-POA,CEC2017_F21,38,2206.155876215223
A-POA,CEC2017_F21,39,2201.7112227391312
A-POA,CEC2017_F21,40,2206.310010479884
A-POA,CEC2017_F21,41,2205.3224015044634
A-POA,CEC2017_F21,42,2203.1843948212822
A-POA,CEC2017_F21,43,2207.4977300321016
A-POA,CEC2017_F21,44,2206.0282065592546
A-POA,CEC2017_F21,45,2204.8654220306043
A-POA,CEC2017_F21,46,2203.9528783922515
A-POA,CEC2017_F21,47,2203.448897353675
A-POA,CEC2017_F21,48,2203.553519225534
A-POA,CEC2017_F21,49,2205.171441898741
A-POA,CEC2017_F22,0,2348.7541418908468
A-POA,CEC2017_F22,1,2404.798927334567
A-POA,CEC2017_F22,2,2338.0800653029855
A-POA,CEC2017_F22,3,2422.318080697285
A-POA,CEC2017_F22,4,2316.380811802476
A-POA,CEC2017_F22,5,2350.5946691140985
A-POA,CEC2017_F22,6,2419.5586158691726
A-POA,CEC2017_F22,7,2321.7881863894886
A-POA,CEC2017_F22,8,2332.438403416126
A-POA,CEC2017_F22,9,2334.842135682917
A-POA,CEC2017_F22,10,2352.6851485169777
A-POA,CEC2017_F22,11,2424.8310026764416
A-POA,CEC2017_F22,12,2356.717544669969
A-POA,CEC2017_F22,13,2319.1087719756524
A-POA,CEC2017_F22,14,2323.349811845609
A-POA,CEC2017_F22,15,2325.770999441593
A-POA,CEC2017_F22,16,2308.417023530021
A-POA,CEC2017_F22,17,2347.889536648541
A-POA,CEC2017_F22,18,2410.394841104331
A-POA,CEC2017_F22,19,2317.3829193813335
A-POA,CEC2017_F22,20,2407.714209056597
A-POA,CEC2017_F22,21,2404.4895622802396
A-POA,CEC2017_F22,22,2408.068924221555
A-POA,CEC2017_F22,23,2361.179450840731
A-POA,CEC2017_F22,24,2410.260219768841
A-POA,CEC2017_F22,25,2325.754817681033
A-POA,CEC2017_F22,26,2332.430033926295
A-POA,CEC2017_F22,27,2347.176582433383
A-POA,CEC2017_F22,28,2425.447442570463
A-POA,CEC2017_F22,29,2352.4699079763895
A-POA,CEC2017_F22,30,2307.5584354957296
A-POA,CEC2017_F22,31,2332.5788750606216
A-POA,CEC2017_F22,32,2320.625223297616
A-POA,CEC2017_F22,33,2425.247604043862
A-POA,CEC2017_F22,34,2339.2155008925283
A-POA,CEC2017_F22,35,2347.8438241125627
A-POA,CEC2017_F22,36,2313.487171874935
A-POA,CEC2017_F22,37,2360.8857327587893
A-POA,CEC2017_F22,38,2404.0110424120044
A-POA,CEC2017_F22,39,2360.977353709153
A-POA,CEC2017_F22,40,2318.039882266442
A-POA,CEC2017_F22,41,2409.065904615209
A-POA,CEC2017_F22,42,2403.5412467072347
A-POA,CEC2017_F22,43,2407.835367647974
A-POA,CEC2017_F22,44,2323.4014167875353
A-POA,CEC2017_F22,45,2315.7246380151582
A-POA,CEC2017_F22,46,2326.0699743979717
A-POA,CEC2017_F22,47,2322.8906969977547
A-POA,CEC2017_F22,48,2306.0130853446835
A-POA,CEC2017_F22,49,2314.8960731187967
A-POA,CEC2017_F23,0,2527.124406982793
A-POA,CEC2017_F23,1,2410.876551024223
A-POA,CEC2017_F23,2,2518.0443558296965
A-POA,CEC2017_F23,3,2412.1910322392805
A-POA,CEC2017_F23,4,2440.591927592257
A-POA,CEC2017_F23,5,2444.873952034527
A-POA,CEC2017_F23,6,2652.8995903128525
A-POA,CEC2017_F23,7,2519.910629404681
A-POA,CEC2017_F23,8,2531.5181960431173
A-POA,CEC2017_F23,9,2416.0543130551814
A-POA,CEC2017_F23,10,2523.9483751480248
A-POA,CEC2017_F23,11,2531.244452597047
A-POA,CEC2017_F23,12,2518.8291443731773
A-POA,CEC2017_F23,13,2424.41505043287
A-POA,CEC2017_F23,14,2516.8823902087365
A-POA,CEC2017_F23,15,2618.626900997016
A-POA,CEC2017_F23,16,2532.378111409351
A-POA,CEC2017_F23,17,2550.8145433504455
A-POA,CEC2017_F23,18,2521.0003112585664
A-POA,CEC2017_F23,19,2526.782436004969
A-POA,CEC2017_F23,20,2527.023951284992
A-POA,CEC2017_F23,21,2517.8918227486197
A-POA,CEC2017_F23,22,2538.0889744177302
A-POA,CEC2017_F23,23,2515.6970220816856
A-POA,CEC2017_F23,24,2685.495319750404
A-POA,CEC2017_F23,25,2514.5095939799276
A-POA,CEC2017_F23,26,2513.7166165061235
A-POA,CEC2017_F23,27,2641.7118225910317
A-POA,CEC2017_F23,28,2515.8760738374413
A-POA,CEC2017_F23,29,2452.742134658485
A-POA,CEC2017_F23,30,2507.5498413513646
A-POA,CEC2017_F23,31,2522.0803262998743
A-POA,CEC2017_F23,32,2524.899949202869
A-POA,CEC2017_F23,33,2548.6825076521095
A-POA,CEC2017_F23,34,2407.184233792521
A-POA,CEC2017_F23,35,2515.399620724073
A-POA,CEC2017_F23,36,2517.047454405015
A-POA,CEC2017_F23,37,2557.377073155304
A-POA,CEC2017_F23,38,2550.92817032099
A-POA,CEC2017_F23,39,2513.7106424448766
A-POA,CEC2017_F23,40,2538.3364577124053
A-POA,CEC2017_F23,41,2513.9656361013285
A-POA,CEC2017_F23,42,2510.6187212861632
A-POA,CEC2017_F23,43,2641.22002048778
A-POA,CEC2017_F23,44,2520.598263342979
A-POA,CEC2017_F23,45,2557.8569000835623
A-POA,CEC2017_F23,46,2528.1582246222233
A-POA,CEC2017_F23,47,2420.052185627562
A-POA,CEC2017_F23,48,2522.5911922904806
A-POA,CEC2017_F23,49,2542.958388227168
A-POA,CEC2017_F24,0,2910.521900385818
A-POA,CEC2017_F24,1,2911.197165834251
A-POA,CEC2017_F24,2,2910.7724122648187
A-POA,CEC2017_F24,3,2884.474497831791
A-POA,CEC2017_F24,4,2879.1399930928533
A-POA,CEC2017_F24,5,2914.1862177682688
A-POA,CEC2017_F24,6,2911.931731741748
A-POA,CEC2017_F24,7,2909.8903253881513
A-POA,CEC2017_F24,8,2878.5009643792287
A-POA,CEC2017_F24,9,2912.854583823464
A-POA,CEC2017_F24,10,2880.6313259798017
A-POA,CEC2017_F24,11,2911.142476733791
A-POA,CEC2017_F24,12,2912.1037721780876
A-POA,CEC2017_F24,13,2881.1801446511745
A-POA,CEC2017_F24,14,2910.2385901664625
A-POA,CEC2017_F24,15,2910.733203918869
A-POA,CEC2017_F24,16,2881.651556436877
A-POA,CEC2017_F24,17,2909.9039346253317
A-POA,CEC2017_F24,18,2910.9101953710597
A-POA,CEC2017_F24,19,2895.7607522289763
A-POA,CEC2017_F24,20,2880.931533492692
A-POA,CEC2017_F24,21,2911.5467765359517
A-POA,CEC2017_F24,22,2910.7940836306775
A-POA,CEC2017_F24,23,2879.994953225005
A-POA,CEC2017_F24,24,2889.031937686319
A-POA,CEC2017_F24,25,2880.2513489234957
A-POA,CEC2017_F24,26,2910.527226433357
A-POA,CEC2017_F24,27,2881.0492402531036
A-POA,CEC2017_F24,28,2910.0062904090037
A-POA,CEC2017_F24,29,2880.9092313535252
A-POA,CEC2017_F24,30,2879.93516286399
A-POA,CEC2017_F24,31,2881.158872828073
A-POA,CEC2017_F24,32,2908.850999050648
A-POA,CEC2017_F24,33,2910.307053611066
A-POA,CEC2017_F24,34,2880.8540216696347
A-POA,CEC2017_F24,35,2914.780222568861
A-POA,CEC2017_F24,36,2911.2033416959075
A-POA,CEC2017_F24,37,2911.5367514543773
A-POA,CEC2017_F24,38,2910.956655141576
A-POA,CEC2017_F24,39,2910.2736280690333
A-POA,CEC2017_F24,40,2885.135677112104
A-POA,CEC2017_F24,41,2881.9865404058046
A-POA,CEC2017_F24,42,2911.2449277548494
A-POA,CEC2017_F24,43,2881.244981294697
A-POA,CEC2017_F24,44,2906.92971615231
A-POA,CEC2017_F24,45,2909.213534347678
A-POA,CEC2017_F24,46,2909.531260793631
A-POA,CEC2017_F24,47,2912.2439613112488
A-POA,CEC2017_F24,48,2880.193223208195
A-POA,CEC2017_F24,49,2908.9907026539813
A-POA,CEC2017_F25,0,2976.729778226872
